id,uni_id,name,type,state,district
32750,3,"Vignan Degree College, Guntur","Affiliated College","Andhra Pradesh","Guntur"
42246,3,"Vijaya Jyothi Degree College, Mangalagiri","Affiliated College","Andhra Pradesh","Guntur"
41022,3,"Vijayateja Degree College","Affiliated College","Andhra Pradesh","Prakasam"
44106,3,"Vikas Degree College, Macherla","Affiliated College","Andhra Pradesh","Guntur"
32638,3,"Vinukonda B.Ed. College","Affiliated College","Andhra Pradesh","Guntur"
32684,3,"Vision Institute of Sciences & Technology","Affiliated College","Andhra Pradesh","Guntur"
32651,3,"Viveka Arts & Science Degree College","Affiliated College","Andhra Pradesh","Prakasam"
44487,3,"Viveka College of Education, Vaddesangam","Affiliated College","Andhra Pradesh","Prakasam"
39455,3,"Vivekananda College of Education, Kandukur","Affiliated College","Andhra Pradesh","Prakasam"
42708,3,"VJ&BL Degree College, Mangalagiri","Affiliated College","Andhra Pradesh","Guntur"
32639,3,"V.R.S. & Y.R.N. College","Affiliated College","Andhra Pradesh","Prakasam"
32820,3,"V.S.R. & A.M. Degree College","Affiliated College","Andhra Pradesh","Prakasam"
32705,3,"V.S.R. & N.V.R. College","Affiliated College","Andhra Pradesh","Guntur"
32623,3,"V.T.J.M. & I.V.T.R. Degree College","Affiliated College","Andhra Pradesh","Guntur"
32753,3,"V.V. & M. College","Affiliated College","Andhra Pradesh","Prakasam"
37216,3,"Vyshnavi College of Education","Affiliated College","Andhra Pradesh","Guntur"
41018,3,"Vyshnavi Degree College, Thripurantakam","Affiliated College","Andhra Pradesh","Prakasam"
32734,3,"Y.A. Govt. College for Women","Affiliated College","Andhra Pradesh","Prakasam"
39482,3,"Yaswanth College of Education,Bestavaripeta","Affiliated College","Andhra Pradesh","Prakasam"
26378,4,"Agricultultural College, Bapatla","Constituent / University College","Andhra Pradesh","Guntur"
26380,4,"Agricultural College, Aswaraopet","Constituent / University College","Telangana","Khammam"
26376,4,"Agricultural College, Jagtial","Constituent / University College","Telangana","Karimnagar"
26377,4,"Agricultural College, Mahanandi","Constituent / University College","Andhra Pradesh","Kurnool"
26375,4,"Agricultural College, Naira","Constituent / University College","Andhra Pradesh","Srikakulam"
26369,4,"Agricultural College, Rajahmundry","Constituent / University College","Andhra Pradesh","East Godavari"
26372,4,"Collage of Agriculture, Rajendranagar","Constituent / University College","Telangana","Rangareddy"
26373,4,"College of Agricultural Engineering, Bapatla","Constituent / University College","Andhra Pradesh","Guntur"
26381,4,"College of Agricultural Engineering, Madakasira","Constituent / University College","Andhra Pradesh","Anantapur"
26371,4,"College of Food Science and Technology, Bapatla","Constituent / University College","Andhra Pradesh","Guntur"
26379,4,"College of Food Science and Technology, Pulivendula","Constituent / University College","Andhra Pradesh","Y.S.R."
26370,4,"College of Home Science, Hyderabad","Constituent / University College","Telangana","Hyderabad"
26374,4,"S.V. Agricultural College, Tirupathi","Constituent / University College","Andhra Pradesh","Chittoor"
29246,736,"Adesh Institute of Dental Sciences & Research, Baranala Road, Bathinda","Constituent / University College","Punjab","Bathinda"
29187,736,"Adesh Institute of Medical Sciences & Research, Barnala Road","Constituent / University College","Punjab","Bathinda"
10496,736,"Adesh Institute of Pharmacy & Biomedical Sciences, Bathinda","Constituent / University College","Punjab","Bathinda"
29249,736,"College of Nursing, Adesh Institute of Medical Sciences & Research, Bathinda","Constituent / University College","Punjab","Bathinda"
29162,736,"College of Physiotherapy, Adesh Institute of Medical Sciences & Research, Bathinda","Constituent / University College","Punjab","Bathinda"
24297,5,"ABHYUDAYA DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
24193,5,"Adarsa Degree College","Affiliated College","Andhra Pradesh","East Godavari"
26816,5,"Aditya Degree College, Cinema Road, Tatipaka","Affiliated College","Andhra Pradesh","East Godavari"
26823,5,"Aditya Degree College for Women, Rajahmundry","Affiliated College","Andhra Pradesh","East Godavari"
26819,5,"Aditya Degree College for Women, Santinagar, Kakinada","Affiliated College","Andhra Pradesh","East Godavari"
26825,5,"ADITYA DEGREE COLLEGE, PALAKOL","Affiliated College","Andhra Pradesh","West Godavari"
26817,5,"Aditya Degree College, Santinagar, Kakinada","Affiliated College","Andhra Pradesh","East Godavari"
26818,5,"Aditya Degree College, Thadithota, Rajahmundry, EG Dist","Affiliated College","Andhra Pradesh","East Godavari"
24355,5,"A.K.R.G. College","Affiliated College","Andhra Pradesh","West Godavari"
24096,5,"A.K.R.G. DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
24309,5,"AKULA GOPAIAH DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
24299,5,"Al Ameer Institute of Management & Tech","Affiliated College","Andhra Pradesh","East Godavari"
24109,5,"Amrutha Arts & Science Degree College","Affiliated College","Andhra Pradesh","East Godavari"
23998,5,"Andhra Kesari Degree College","Affiliated College","Andhra Pradesh","East Godavari"
23885,5,"Andhra Womens Sanskrit College","Affiliated College","Andhra Pradesh","East Godavari"
24120,5,"ANNAPURNA DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
24046,5,"A.S.Govt.Degree College for Women, Kakinada","Affiliated College","Andhra Pradesh","East Godavari"
23938,5,"A.S.N.Degree College for Women","Affiliated College","Andhra Pradesh","East Godavari"
24463,5,"A.S.N.M. GOVT. DEGREE COLLEGE FOR MEN","Affiliated College","Andhra Pradesh","West Godavari"
24128,5,"A.S.R. DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
39223,5,"Avanthi Degree College, E.G Dist.","Affiliated College","Andhra Pradesh","East Godavari"
23828,5,"A.V.R. and V.P.R. Degree College","Affiliated College","Andhra Pradesh","East Godavari"
24369,5,"B.G.B.S. COLLEGE FOR WOMEN","Affiliated College","Andhra Pradesh","West Godavari"
24248,5,"Bh.S.R. & V.L.M. DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
23948,5,"BRILLIANTS DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
24249,5,"B.R.R. & G.K.R. CHAMBERS DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
24186,5,"B.S.R. Degree College","Affiliated College","Andhra Pradesh","East Godavari"
24041,5,"C.B.R.Degree College","Affiliated College","Andhra Pradesh","East Godavari"
23869,5,"Chaitanya College of Education","Affiliated College","Andhra Pradesh","Visakhapatnam"
24017,5,"Chaitanya Degree College","Affiliated College","Andhra Pradesh","East Godavari"
24442,5,"Chaitanya Degree College, Sivakodu","Affiliated College","Andhra Pradesh","East Godavari"
24222,5,"CHALLA SATYANARAYANA SARMA DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
23939,5,"Ch.S.D. St. THERESAS (A) COLLEGE FOR WOMEN","Affiliated College","Andhra Pradesh","West Godavari"
24352,5,"Ch. S.D. St. Theresas College for Women","Affiliated College","Andhra Pradesh","West Godavari"
24068,5,"CH.V.P.M.R. GOVT. DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
23967,5,"C.N.R. Degree College","Affiliated College","Andhra Pradesh","East Godavari"
24166,5,"C.S.T.S. GOVT. KALASALA","Affiliated College","Andhra Pradesh","West Godavari"
33027,5,"Deepthi Degree College, Mamidikuduru","Affiliated College","Andhra Pradesh","East Godavari"
24122,5,"D.L.R.Degree College","Affiliated College","Andhra Pradesh","East Godavari"
23835,5,"D.N.R. (A) COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
24474,5,"D.N.R. GOVT. DEGREE COLLEGE FOR WOMEN","Affiliated College","Andhra Pradesh","West Godavari"
24407,5,"Dr.B.R.Ambedkar Degree college","Affiliated College","Andhra Pradesh","East Godavari"
24227,5,"Dr. B.V. RAJU INSTITUTE OF COMPUTER EDUCATION","Affiliated College","Andhra Pradesh","West Godavari"
23946,5,"Dr. C.S.N. DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
24224,5,"Dr. C S N Degree & PG College","Affiliated College","Andhra Pradesh","West Godavari"
24320,5,"Dr. C.S.N. Institute of Pharmacy","Affiliated College","Andhra Pradesh","West Godavari"
23954,5,"D.R.G. DEGREE COLLEGE FOR WOMEN","Affiliated College","Andhra Pradesh","West Godavari"
24138,5,"D.R.G.Govt.Degree College","Affiliated College","Andhra Pradesh","West Godavari"
35412,5,"Dr.K.V.R.D & S.G.J.V.S.Degree College","Affiliated College","Andhra Pradesh","East Godavari"
24242,5,"Dr. Maddigopalakrishna Reddy Degree College","Affiliated College","Andhra Pradesh","West Godavari"
24168,5,"Dr.R.B.R.V.R.N.Edl.Academy Mahila Degree College","Affiliated College","Andhra Pradesh","East Godavari"
23834,5,"Dr. SARVEPALLI RADHAKRISHNA DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
24040,5,"FLAIZ ADVENTIST COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
39220,5,"Gayatri Degree College, Kadiam, E.G.Dist.","Affiliated College","Andhra Pradesh","East Godavari"
24489,5,"G.B.R.Degree College","Affiliated College","Andhra Pradesh","East Godavari"
23912,5,"G.K.R.V. Degree & P.G. College","Affiliated College","Andhra Pradesh","East Godavari"
24228,5,"G.K.R.V.M.Degree College","Affiliated College","Andhra Pradesh","East Godavari"
24388,5,"G.M.R. MEMORIAL VIDYARDHI COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
24364,5,"Govt. College, Rajahmundry","Affiliated College","Andhra Pradesh","East Godavari"
24079,5,"GOVT. DEGREE COLLEGE BUTTAIGUDEM","Affiliated College","Andhra Pradesh","West Godavari"
23970,5,"GOVT. DEGREE COLLEGE CHINTALAPUDI","Affiliated College","Andhra Pradesh","West Godavari"
24471,5,"Govt. Degree College, Eluru","Affiliated College","Andhra Pradesh","West Godavari"
24239,5,"Govt.Degree College, Jaggampeta","Affiliated College","Andhra Pradesh","East Godavari"
24065,5,"Govt. Degree College, Kommavarapukota","Affiliated College","Andhra Pradesh","West Godavari"
24009,5,"Govt.Degree College, Mandapeta","Affiliated College","Andhra Pradesh","East Godavari"
24058,5,"Govt.Degree College, Pithapuram","Affiliated College","Andhra Pradesh","East Godavari"
24448,5,"Govt.Degree College, Rajahmundry","Affiliated College","Andhra Pradesh","East Godavari"
24089,5,"Govt.Degree College, Rampachodavaram","Affiliated College","Andhra Pradesh","East Godavari"
23829,5,"Govt.Degree College, Ravulapalem","Affiliated College","Andhra Pradesh","East Godavari"
24207,5,"Govt.Degree College, Razole","Affiliated College","Andhra Pradesh","East Godavari"
23813,5,"Govt.Degree College, Seethanagaram","Affiliated College","Andhra Pradesh","East Godavari"
24102,5,"Govt.Degree College, Tuni","Affiliated College","Andhra Pradesh","East Godavari"
23965,5,"Govt. Degree College, Yelleswaram","Affiliated College","Andhra Pradesh","East Godavari"
23875,5,"Grace Degree College","Affiliated College","Andhra Pradesh","East Godavari"
24462,5,"Harward College of Science & Technology","Affiliated College","Andhra Pradesh","East Godavari"
23944,5,"Harward Degree College","Affiliated College","Andhra Pradesh","East Godavari"
24225,5,"HIS Degree College","Affiliated College","Andhra Pradesh","East Godavari"
24145,5,"Ideal College of Arts & Sciences","Affiliated College","Andhra Pradesh","East Godavari"
23931,5,"J.C.Degree College","Affiliated College","Andhra Pradesh","East Godavari"
23964,5,"K.A. & H.L. DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
24460,5,"K.G.R.L. COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
24250,5,"KGRL College (PG Courses)","Affiliated College","Andhra Pradesh","West Godavari"
24287,5,"K.P.R. & J.L. SIDDHARTHA DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
24257,5,"K.S.N.R. DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
24481,5,"LAMP Degree College","Affiliated College","Andhra Pradesh","East Godavari"
24485,5,"LITTLE FLOWER DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
24270,5,"Little Rose Degree College","Affiliated College","Andhra Pradesh","East Godavari"
24398,5,"Ln.G.V.Rao Modern Degree College","Affiliated College","Andhra Pradesh","East Godavari"
24495,5,"LUTHERN DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
24432,5,"MAA COMMERCE & SCIENCE DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
23932,5,"Mahatma Gandhi Degree College","Affiliated College","Andhra Pradesh","East Godavari"
24111,5,"MATTREDDY DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
23849,5,"Minarva Degree College","Affiliated College","Andhra Pradesh","East Godavari"
23867,5,"Miriam College of Education","Affiliated College","Andhra Pradesh","East Godavari"
24361,5,"Miriam Degree College","Affiliated College","Andhra Pradesh","East Godavari"
24094,5,"Mohan Degree College","Affiliated College","Andhra Pradesh","East Godavari"
23846,5,"Montessori Degree College","Affiliated College","Andhra Pradesh","West Godavari"
24379,5,"Mother College, (PG Courses)","Affiliated College","Andhra Pradesh","East Godavari"
23995,5,"Mother Degree College","Affiliated College","Andhra Pradesh","East Godavari"
23926,5,"M.S.N.Degree College","Affiliated College","Andhra Pradesh","East Godavari"
24062,5,"M.S.S.Degree College","Affiliated College","Andhra Pradesh","East Godavari"
23886,5,"M.V.N.J.S & R.V.R Degree College","Affiliated College","Andhra Pradesh","East Godavari"
24313,5,"N.G.R.Degree College","Affiliated College","Andhra Pradesh","East Godavari"
23984,5,"NOVA DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
24059,5,"N.S.Z. COLLEGE OF MUSIC AND DANCE","Affiliated College","Andhra Pradesh","West Godavari"
24172,5,"Padmasri Dr. B.V. Raju Institute of Computer Education","Affiliated College","Andhra Pradesh","West Godavari"
24424,5,"P.E.S.Degree College","Affiliated College","Andhra Pradesh","East Godavari"
27197,5,"Pragathi Degree College, Kakinada, E.G.Dist.","Affiliated College","Andhra Pradesh","East Godavari"
24280,5,"Pragyna Degree college","Affiliated College","Andhra Pradesh","East Godavari"
24362,5,"PRAKASAM DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
39219,5,"Pratibha Degree College, Kuyyeru(v), Kajukuru(M), E.G.Dist.","Affiliated College","Andhra Pradesh","East Godavari"
24020,5,"P.R.Govt.Degree College, Kakinada","Affiliated College","Andhra Pradesh","East Godavari"
24219,5,"PRIYADARSHINI DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
24028,5,"P.S.N. Murthy Degree College","Affiliated College","Andhra Pradesh","East Godavari"
24331,5,"P.S.N.Murthy Degree College","Affiliated College","Andhra Pradesh","East Godavari"
24021,5,"P.V.E.S. DEGREE COLLEGE FOR WOMEN","Affiliated College","Andhra Pradesh","West Godavari"
24330,5,"P.V.R.Trust Degree College","Affiliated College","Andhra Pradesh","East Godavari"
23930,5,"Rajamahendri Degree College for Women","Affiliated College","Andhra Pradesh","East Godavari"
23906,5,"Rajiv Gandhi Degree College","Affiliated College","Andhra Pradesh","East Godavari"
23972,5,"RAJIV INSTITUTE OF TECHNOLOGY AND MANAGEMENT STUDY","Affiliated College","Andhra Pradesh","West Godavari"
24223,5,"Rankireddy Pattabhiramaiah Degree College","Affiliated College","Andhra Pradesh","East Godavari"
24023,5,"R.R.D.S. GOVT. DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
24347,5,"Samhitha Degree College","Affiliated College","Andhra Pradesh","East Godavari"
24456,5,"S.A.S. GOVT. DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
23882,5,"SASI DEGREE COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
24396,5,"Sathabdhi Degree College","Affiliated College","Andhra Pradesh","East Godavari"
24205,5,"S.C.I.M.Govt.Degree College","Affiliated College","Andhra Pradesh","West Godavari"
24013,5,"S.D.V.R.R.Degree College","Affiliated College","Andhra Pradesh","East Godavari"
27189,5,"Siddardha Degree College, Tuni, East Godavari","Affiliated College","Andhra Pradesh","East Godavari"
27188,5,"Siddhardha Degree College, Katrenikona, E.G.Dist.","Affiliated College","Andhra Pradesh","East Godavari"
34228,5,"Siddhardha Degree College, P.Gannavaram, E.G.Dist","Affiliated College","Andhra Pradesh","East Godavari"
26838,5,"SIDDHARTH DEGREE COLLEGE,West Godavari","Affiliated College","Andhra Pradesh","West Godavari"
23921,5,"SIR C.R.R. COLLEGE","Affiliated College","Andhra Pradesh","West Godavari"
